date,Price,Demand,Scheduled_Gen,Semi_Scheduled_Gen,Net_Import
2025-10-28 05:45:00,107.40319,1383.05,628.06255,1216.87745,469.09
2025-10-28 05:50:00,105.0,1410.47,658.69871,1203.23129,458.31
2025-10-28 05:55:00,107.44251,1443.08,713.00305,1194.51695,471.61
2025-10-28 06:00:00,108.47193,1432.92,713.00066,1198.35934,485.96
2025-10-28 06:05:00,111.44044,1453.35,758.99811,1187.37189,500.94
2025-10-28 06:10:00,111.54384,1461.19,700.99693,1215.60307,462.42
2025-10-28 06:15:00,138.0,1437.8,615.88227,1231.91773,416.0
2025-10-28 06:20:00,114.33731,1427.26,562.00339,1233.26661,372.94
2025-10-28 06:25:00,105.75432,1430.5,653.99884,1195.03116,424.5
2025-10-28 06:30:00,105.0,1453.2,643.83872,1195.22128,390.98
2025-10-28 06:35:00,107.11806,1467.67,647.99599,1196.15401,381.35
2025-10-28 06:40:00,93.22839,1460.8,682.00431,1158.02569,384.16
2025-10-28 06:45:00,98.49003,1477.09,656.99906,1175.83094,360.15
2025-10-28 06:50:00,105.0,1456.47,568.36104,1201.25896,316.74
2025-10-28 06:55:00,117.72418,1419.0,545.99844,1175.84156,306.23
2025-10-28 07:00:00,89.25515,1419.95,551.00083,1140.00917,273.89
2025-10-28 07:05:00,115.03984,1413.91,594.00256,1101.31744,285.8
2025-10-28 07:10:00,57.89395,1308.31,491.35796,1103.66204,294.59
2025-10-28 07:15:00,92.35619,1305.05,566.00036,1086.79964,359.3
2025-10-28 07:20:00,81.32969,1277.93,426.99732,1088.92268,249.02
2025-10-28 07:25:00,95.74624,1248.51,356.99986,1080.72014,198.97
2025-10-28 07:30:00,43.03249,1201.19,263.00281,1075.12719,145.48
2025-10-28 07:35:00,77.50882,1155.2,255.0917,1062.6583,170.67
2025-10-28 07:40:00,71.26,1149.92,213.99694,1049.76306,121.68
2025-10-28 07:45:00,31.31,1129.67,167.64961,1063.79039,109.39
2025-10-28 07:50:00,25.28869,1083.38,165.999,1119.701,212.3
2025-10-28 07:55:00,-5.55608,1006.59,119.00227,1136.28773,259.84
2025-10-28 08:00:00,-5.49722,971.51,99.99992,1152.07008,292.62
2025-10-28 08:05:00,-3.29781,944.44,79.99569,1119.33431,266.1
2025-10-28 08:10:00,0.0,911.48,79.99658,1094.83342,274.66
2025-10-28 08:15:00,-5.42355,875.88,79.99787,1110.61213,327.73
2025-10-28 08:20:00,-8.93108,841.47,130.00039,1122.95961,427.47
2025-10-28 08:25:00,-8.94232,835.96,130.00193,1116.07807,426.04
2025-10-28 08:30:00,-11.11,790.69,129.99823,1075.86177,431.34
2025-10-28 08:35:00,-11.08007,784.08,129.99618,1064.86382,426.73
2025-10-28 08:40:00,-11.11,755.55,130.00032,1052.31968,443.1
2025-10-28 08:45:00,-11.11,713.44,129.99824,1004.79176,437.53
2025-10-28 08:50:00,-11.47089,676.84,130.00367,946.65633,415.26
2025-10-28 08:55:00,-11.3186,649.12,130.00093,911.31907,407.44
2025-10-28 09:00:00,-11.11,613.89,129.99656,871.83344,402.85
2025-10-28 09:05:00,-11.66,564.61,129.99776,819.13224,399.36
2025-10-28 09:10:00,-11.6599,542.54,129.99605,819.89395,422.84
